,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,M2N2V4,43.759908499999995,-79.39661933333333,Maryam Hotel,43.766961,-79.401199,Hotel
1,M2N2V4,43.759908499999995,-79.39661933333333,Rain Spa & Salon,43.76586691683565,-79.39241108755428,Spa
2,M2N2V4,43.759908499999995,-79.39661933333333,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
3,M2N2V4,43.759908499999995,-79.39661933333333,Rexall,43.76462102032288,-79.39771789139915,Pharmacy
4,M2N2V4,43.759908499999995,-79.39661933333333,Moksha Yoga North York,43.763205937328344,-79.40493038337398,Yoga Studio
5,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
6,M2N2V4,43.759908499999995,-79.39661933333333,The Beer Store,43.763872,-79.4002511,Beer Store
7,M2N2V4,43.759908499999995,-79.39661933333333,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
8,M2N2V4,43.759908499999995,-79.39661933333333,TD Canada Trust,43.7648512,-79.3969302,Bank
9,M2N2V4,43.759908499999995,-79.39661933333333,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
10,M2N2V4,43.759908499999995,-79.39661933333333,Inakaya,43.765116314683894,-79.40013276871568,Japanese Restaurant
11,M2N2V4,43.759908499999995,-79.39661933333333,Subway,43.76478354727713,-79.39598312568368,Sandwich Place
12,M2N2V4,43.759908499999995,-79.39661933333333,Popeyes Louisiana Kitchen,43.764567151540966,-79.39631816825266,Fried Chicken Joint
13,M2N2V4,43.759908499999995,-79.39661933333333,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
14,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
15,M2N2V4,43.759908499999995,-79.39661933333333,Pizza Pizza,43.766136,-79.394448,Pizza Place
16,M2N2V4,43.759908499999995,-79.39661933333333,Pizza pizza,43.76362340592594,-79.39997102456788,Pizza Place
17,M2N2V4,43.759908499999995,-79.39661933333333,Splendid Nails,43.763941836310444,-79.39871069749577,Spa
18,M2N2V4,43.759908499999995,-79.39661933333333,Siloam Sushi House,43.76394545090595,-79.39914499309556,Sushi Restaurant
19,M2N2V4,43.759908499999995,-79.39661933333333,Coffee Time,43.7639002546235,-79.39930991494059,Coffee Shop
20,M2N2V4,43.759908499999995,-79.39661933333333,Global Pet Foods,43.764331783397424,-79.39902405022217,Pet Store
21,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.76608782422846,-79.38880294561386,Coffee Shop
22,M2N2V4,43.759908499999995,-79.39661933333333,Timothy's Cafe,43.766565,-79.392905,Coffee Shop
23,M2N2V4,43.759908499999995,-79.39661933333333,Hwy 401 at Bayview,43.76321420048986,-79.38710510730743,Intersection
24,M2N2V4,43.759908499999995,-79.39661933333333,St. Andrews Park,43.757308812135385,-79.38661557017805,Park
25,M2N2V4,43.759908499999995,-79.39661933333333,Bikram Toronto,43.76659448791075,-79.38873743690586,Yoga Studio
26,M2N2V4,43.759908499999995,-79.39661933333333,Tournament Park,43.75125720420175,-79.39971685409546,Park
27,M2N2V4,43.7596065,-79.40878666666667,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
28,M2N2V4,43.7596065,-79.40878666666667,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
29,M2N2V4,43.7596065,-79.40878666666667,Sushi Moto Sake & Wine Bar,43.76390159157955,-79.41155904521092,Sushi Restaurant
30,M2N2V4,43.7596065,-79.40878666666667,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
31,M2N2V4,43.7596065,-79.40878666666667,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
32,M2N2V4,43.7596065,-79.40878666666667,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
33,M2N2V4,43.7596065,-79.40878666666667,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
34,M2N2V4,43.7596065,-79.40878666666667,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
35,M2N2V4,43.7596065,-79.40878666666667,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
36,M2N2V4,43.7596065,-79.40878666666667,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
37,M2N2V4,43.7596065,-79.40878666666667,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
38,M2N2V4,43.7596065,-79.40878666666667,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
39,M2N2V4,43.7596065,-79.40878666666667,Toronto Centre for the Arts,43.766228257307354,-79.41411495208739,Theater
40,M2N2V4,43.7596065,-79.40878666666667,Moksha Yoga North York,43.763205937328344,-79.40493038337398,Yoga Studio
41,M2N2V4,43.7596065,-79.40878666666667,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
42,M2N2V4,43.7596065,-79.40878666666667,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
43,M2N2V4,43.7596065,-79.40878666666667,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
44,M2N2V4,43.7596065,-79.40878666666667,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
45,M2N2V4,43.7596065,-79.40878666666667,Satay Sate,43.76669,-79.4121,Indonesian Restaurant
46,M2N2V4,43.7596065,-79.40878666666667,Saryo,43.76693,-79.41206,Café
47,M2N2V4,43.7596065,-79.40878666666667,Starbucks,43.758202653894344,-79.40999104705904,Coffee Shop
48,M2N2V4,43.7596065,-79.40878666666667,GoodLife Fitness North York Madison Centre,43.76489546881941,-79.41193614225881,Gym
49,M2N2V4,43.7596065,-79.40878666666667,Winners,43.763018,-79.410412,Clothing Store
50,M2N2V4,43.7596065,-79.40878666666667,Dazzling Cafe,43.76149,-79.409195,Café
51,M2N2V4,43.7596065,-79.40878666666667,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
52,M2N2V4,43.7596065,-79.40878666666667,Eggsmart - Temporarily Closed,43.758922,-79.41001,Breakfast Spot
53,M2N2V4,43.7596065,-79.40878666666667,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
54,M2N2V4,43.7596065,-79.40878666666667,Shoppers Drug Mart,43.76334528830492,-79.40992329604462,Pharmacy
55,M2N2V4,43.7596065,-79.40878666666667,Shell,43.759665,-79.41092078,Gas Station
56,M2N2V4,43.7596065,-79.40878666666667,Baton Rouge,43.76645494997892,-79.41222941305855,American Restaurant
57,M2N2V4,43.7596065,-79.40878666666667,TD Canada Trust,43.7585313,-79.4098718,Bank
58,M2N2V4,43.7596065,-79.40878666666667,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
59,M2N2V4,43.7596065,-79.40878666666667,A&W Canada,43.762507,-79.410526,Fast Food Restaurant
60,M2N2V4,43.7596065,-79.40878666666667,Jack Astor's Bar & Grill,43.76709662310871,-79.41226301488,Restaurant
61,M2N2V4,43.7596065,-79.40878666666667,McDonald's,43.76168681240982,-79.41120061863786,Fast Food Restaurant
62,M2N2V4,43.7596065,-79.40878666666667,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
63,M2N2V4,43.7596065,-79.40878666666667,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
64,M2N2V4,43.7596065,-79.40878666666667,Aura,43.766012799364795,-79.41081286441447,Lounge
65,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.76046,-79.41101,Coffee Shop
66,M2N2V4,43.7596065,-79.40878666666667,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
67,M2N2V4,43.7596065,-79.40878666666667,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
68,M2N2V4,43.7596065,-79.40878666666667,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
69,M2N2V4,43.7596065,-79.40878666666667,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
70,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
71,M2N2V4,43.7596065,-79.40878666666667,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
72,M2N2V4,43.7596065,-79.40878666666667,Kiyomizu Japanese Restaurant,43.7648196440823,-79.41010550570088,Japanese Restaurant
73,M2N2V4,43.7596065,-79.40878666666667,The Beer Store,43.763872,-79.4002511,Beer Store
74,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.765616160371,-79.4125378131866,Coffee Shop
75,M2N2V4,43.7596065,-79.40878666666667,Second Cup,43.762855,-79.410379,Café
76,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
77,M2N2V4,43.7596065,-79.40878666666667,Dairy Queen (Treat),43.76701557770687,-79.4120009150447,Ice Cream Shop
78,M2N2V4,43.7596065,-79.40878666666667,TD Canada Trust,43.762001561528834,-79.41053152084345,Bank
79,M2N2V4,43.7596065,-79.40878666666667,Subway,43.764541812015864,-79.41172562286566,Sandwich Place
80,M2N2V4,43.7596065,-79.40878666666667,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
81,M2N2V4,43.7596065,-79.40878666666667,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
82,M2N2V4,43.7596065,-79.40878666666667,Inakaya,43.765116314683894,-79.40013276871568,Japanese Restaurant
83,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
84,M2N2V4,43.7596065,-79.40878666666667,Yogurty's,43.764351724990235,-79.41180483143152,Frozen Yogurt Shop
85,M2N2V4,43.7596065,-79.40878666666667,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
86,M2N2V4,43.7596065,-79.40878666666667,Dollarama,43.76187842483597,-79.41016539507072,Discount Store
87,M2N2V4,43.7596065,-79.40878666666667,Burger King,43.76275328051561,-79.41060086383253,Fast Food Restaurant
88,M2N2V4,43.7596065,-79.40878666666667,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
89,M2N2V4,43.7596065,-79.40878666666667,Shoppers Drug Mart,43.766007070895164,-79.41081923680855,Pharmacy
90,M2N2V4,43.7596065,-79.40878666666667,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
91,M2N2V4,43.7596065,-79.40878666666667,McDonald's,43.76538326092233,-79.41022708625557,Fast Food Restaurant
92,M2N2V4,43.7596065,-79.40878666666667,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
93,M2N2V4,43.7596065,-79.40878666666667,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
94,M2N2V4,43.7596065,-79.40878666666667,Hwy 401 at Yonge,43.75364414481382,-79.40814971923828,Intersection
95,M2N2V4,43.7596065,-79.40878666666667,Pizza pizza,43.76362340592594,-79.39997102456788,Pizza Place
96,M2N2V4,43.7596065,-79.40878666666667,Willowdale Park,43.766147868297864,-79.40749516595567,Park
97,M2N2V4,43.7596065,-79.40878666666667,Coffee Time,43.7639002546235,-79.39930991494059,Coffee Shop
98,M2N2V4,43.7596065,-79.40878666666667,Siloam Sushi House,43.76394545090595,-79.39914499309556,Sushi Restaurant
99,M2N2V4,43.7596065,-79.40878666666667,Splendid Nails,43.763941836310444,-79.39871069749577,Spa
100,M2N2V4,43.7596065,-79.40878666666667,Global Pet Foods,43.764331783397424,-79.39902405022217,Pet Store
101,M2N2V4,43.759908499999995,-79.39661933333333,Maryam Hotel,43.766961,-79.401199,Hotel
102,M2N2V4,43.759908499999995,-79.39661933333333,Rain Spa & Salon,43.76586691683565,-79.39241108755428,Spa
103,M2N2V4,43.759908499999995,-79.39661933333333,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
104,M2N2V4,43.759908499999995,-79.39661933333333,Rexall,43.76462102032288,-79.39771789139915,Pharmacy
105,M2N2V4,43.759908499999995,-79.39661933333333,Moksha Yoga North York,43.763205937328344,-79.40493038337398,Yoga Studio
106,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
107,M2N2V4,43.759908499999995,-79.39661933333333,The Beer Store,43.763872,-79.4002511,Beer Store
108,M2N2V4,43.759908499999995,-79.39661933333333,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
109,M2N2V4,43.759908499999995,-79.39661933333333,TD Canada Trust,43.7648512,-79.3969302,Bank
110,M2N2V4,43.759908499999995,-79.39661933333333,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
111,M2N2V4,43.759908499999995,-79.39661933333333,Inakaya,43.765116314683894,-79.40013276871568,Japanese Restaurant
112,M2N2V4,43.759908499999995,-79.39661933333333,Subway,43.76478354727713,-79.39598312568368,Sandwich Place
113,M2N2V4,43.759908499999995,-79.39661933333333,Popeyes Louisiana Kitchen,43.764567151540966,-79.39631816825266,Fried Chicken Joint
114,M2N2V4,43.759908499999995,-79.39661933333333,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
115,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
116,M2N2V4,43.759908499999995,-79.39661933333333,Pizza Pizza,43.766136,-79.394448,Pizza Place
117,M2N2V4,43.759908499999995,-79.39661933333333,Pizza pizza,43.76362340592594,-79.39997102456788,Pizza Place
118,M2N2V4,43.759908499999995,-79.39661933333333,Splendid Nails,43.763941836310444,-79.39871069749577,Spa
119,M2N2V4,43.759908499999995,-79.39661933333333,Siloam Sushi House,43.76394545090595,-79.39914499309556,Sushi Restaurant
120,M2N2V4,43.759908499999995,-79.39661933333333,Coffee Time,43.7639002546235,-79.39930991494059,Coffee Shop
121,M2N2V4,43.759908499999995,-79.39661933333333,Global Pet Foods,43.764331783397424,-79.39902405022217,Pet Store
122,M2N2V4,43.759908499999995,-79.39661933333333,Tim Hortons,43.76608782422846,-79.38880294561386,Coffee Shop
123,M2N2V4,43.759908499999995,-79.39661933333333,Timothy's Cafe,43.766565,-79.392905,Coffee Shop
124,M2N2V4,43.759908499999995,-79.39661933333333,Hwy 401 at Bayview,43.76321420048986,-79.38710510730743,Intersection
125,M2N2V4,43.759908499999995,-79.39661933333333,St. Andrews Park,43.757308812135385,-79.38661557017805,Park
126,M2N2V4,43.759908499999995,-79.39661933333333,Bikram Toronto,43.76659448791075,-79.38873743690586,Yoga Studio
127,M2N2V4,43.759908499999995,-79.39661933333333,Tournament Park,43.75125720420175,-79.39971685409546,Park
128,M2N2V4,43.7596065,-79.40878666666667,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
129,M2N2V4,43.7596065,-79.40878666666667,Hero Certified Burgers,43.758885006123585,-79.41024925836751,Burger Joint
130,M2N2V4,43.7596065,-79.40878666666667,Sushi Moto Sake & Wine Bar,43.76390159157955,-79.41155904521092,Sushi Restaurant
131,M2N2V4,43.7596065,-79.40878666666667,EatBKK,43.75932043498974,-79.41045418068941,Thai Restaurant
132,M2N2V4,43.7596065,-79.40878666666667,Avondale Park,43.75705291615521,-79.40812730761971,Dog Run
133,M2N2V4,43.7596065,-79.40878666666667,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
134,M2N2V4,43.7596065,-79.40878666666667,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
135,M2N2V4,43.7596065,-79.40878666666667,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
136,M2N2V4,43.7596065,-79.40878666666667,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
137,M2N2V4,43.7596065,-79.40878666666667,Rabba Fine Foods,43.75795227432312,-79.40893623239137,Grocery Store
138,M2N2V4,43.7596065,-79.40878666666667,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
139,M2N2V4,43.7596065,-79.40878666666667,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
140,M2N2V4,43.7596065,-79.40878666666667,Toronto Centre for the Arts,43.766228257307354,-79.41411495208739,Theater
141,M2N2V4,43.7596065,-79.40878666666667,Moksha Yoga North York,43.763205937328344,-79.40493038337398,Yoga Studio
142,M2N2V4,43.7596065,-79.40878666666667,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
143,M2N2V4,43.7596065,-79.40878666666667,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
144,M2N2V4,43.7596065,-79.40878666666667,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
145,M2N2V4,43.7596065,-79.40878666666667,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
146,M2N2V4,43.7596065,-79.40878666666667,Satay Sate,43.76669,-79.4121,Indonesian Restaurant
147,M2N2V4,43.7596065,-79.40878666666667,Saryo,43.76693,-79.41206,Café
148,M2N2V4,43.7596065,-79.40878666666667,Starbucks,43.758202653894344,-79.40999104705904,Coffee Shop
149,M2N2V4,43.7596065,-79.40878666666667,GoodLife Fitness North York Madison Centre,43.76489546881941,-79.41193614225881,Gym
150,M2N2V4,43.7596065,-79.40878666666667,Winners,43.763018,-79.410412,Clothing Store
151,M2N2V4,43.7596065,-79.40878666666667,Dazzling Cafe,43.76149,-79.409195,Café
152,M2N2V4,43.7596065,-79.40878666666667,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
153,M2N2V4,43.7596065,-79.40878666666667,Eggsmart - Temporarily Closed,43.758922,-79.41001,Breakfast Spot
154,M2N2V4,43.7596065,-79.40878666666667,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
155,M2N2V4,43.7596065,-79.40878666666667,Shoppers Drug Mart,43.76334528830492,-79.40992329604462,Pharmacy
156,M2N2V4,43.7596065,-79.40878666666667,Shell,43.759665,-79.41092078,Gas Station
157,M2N2V4,43.7596065,-79.40878666666667,Baton Rouge,43.76645494997892,-79.41222941305855,American Restaurant
158,M2N2V4,43.7596065,-79.40878666666667,TD Canada Trust,43.7585313,-79.4098718,Bank
159,M2N2V4,43.7596065,-79.40878666666667,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
160,M2N2V4,43.7596065,-79.40878666666667,A&W Canada,43.762507,-79.410526,Fast Food Restaurant
161,M2N2V4,43.7596065,-79.40878666666667,Jack Astor's Bar & Grill,43.76709662310871,-79.41226301488,Restaurant
162,M2N2V4,43.7596065,-79.40878666666667,McDonald's,43.76168681240982,-79.41120061863786,Fast Food Restaurant
163,M2N2V4,43.7596065,-79.40878666666667,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
164,M2N2V4,43.7596065,-79.40878666666667,Frog & Firkin,43.762744495550805,-79.41144636874411,Pub
165,M2N2V4,43.7596065,-79.40878666666667,Aura,43.766012799364795,-79.41081286441447,Lounge
166,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.76046,-79.41101,Coffee Shop
167,M2N2V4,43.7596065,-79.40878666666667,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
168,M2N2V4,43.7596065,-79.40878666666667,Lee Town Restaurant,43.76419503107473,-79.4116255620473,Chinese Restaurant
169,M2N2V4,43.7596065,-79.40878666666667,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
170,M2N2V4,43.7596065,-79.40878666666667,Studio Lounge Karaoke,43.76392929196712,-79.41152965816455,Karaoke Bar
171,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.7584324,-79.4105442,Coffee Shop
172,M2N2V4,43.7596065,-79.40878666666667,Subway,43.76213637117152,-79.40888587190383,Sandwich Place
173,M2N2V4,43.7596065,-79.40878666666667,Kiyomizu Japanese Restaurant,43.7648196440823,-79.41010550570088,Japanese Restaurant
174,M2N2V4,43.7596065,-79.40878666666667,The Beer Store,43.763872,-79.4002511,Beer Store
175,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.765616160371,-79.4125378131866,Coffee Shop
176,M2N2V4,43.7596065,-79.40878666666667,Second Cup,43.762855,-79.410379,Café
177,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.7637585240433,-79.3993648141623,Coffee Shop
178,M2N2V4,43.7596065,-79.40878666666667,Dairy Queen (Treat),43.76701557770687,-79.4120009150447,Ice Cream Shop
179,M2N2V4,43.7596065,-79.40878666666667,TD Canada Trust,43.762001561528834,-79.41053152084345,Bank
180,M2N2V4,43.7596065,-79.40878666666667,Subway,43.764541812015864,-79.41172562286566,Sandwich Place
181,M2N2V4,43.7596065,-79.40878666666667,Kenzo Japanese Ramen House,43.762850505733084,-79.41142619935471,Ramen Restaurant
182,M2N2V4,43.7596065,-79.40878666666667,Shawarma Max,43.76601170897119,-79.41084443679077,Middle Eastern Restaurant
183,M2N2V4,43.7596065,-79.40878666666667,Inakaya,43.765116314683894,-79.40013276871568,Japanese Restaurant
184,M2N2V4,43.7596065,-79.40878666666667,Tim Hortons,43.763265276008866,-79.40530187567225,Coffee Shop
185,M2N2V4,43.7596065,-79.40878666666667,Yogurty's,43.764351724990235,-79.41180483143152,Frozen Yogurt Shop
186,M2N2V4,43.7596065,-79.40878666666667,Paisano's,43.764517781816416,-79.39989823947919,Italian Restaurant
187,M2N2V4,43.7596065,-79.40878666666667,Dollarama,43.76187842483597,-79.41016539507072,Discount Store
188,M2N2V4,43.7596065,-79.40878666666667,Burger King,43.76275328051561,-79.41060086383253,Fast Food Restaurant
189,M2N2V4,43.7596065,-79.40878666666667,Best Buy,43.76811518063931,-79.4126082683499,Electronics Store
190,M2N2V4,43.7596065,-79.40878666666667,Shoppers Drug Mart,43.766007070895164,-79.41081923680855,Pharmacy
191,M2N2V4,43.7596065,-79.40878666666667,Ava Food Market,43.76414532190037,-79.39929965307797,Middle Eastern Restaurant
192,M2N2V4,43.7596065,-79.40878666666667,McDonald's,43.76538326092233,-79.41022708625557,Fast Food Restaurant
193,M2N2V4,43.7596065,-79.40878666666667,Ichiban Fish House,43.76599495334784,-79.4108127227573,Japanese Restaurant
194,M2N2V4,43.7596065,-79.40878666666667,Albert Standing Park,43.758738790153444,-79.41550380595467,Park
195,M2N2V4,43.7596065,-79.40878666666667,Hwy 401 at Yonge,43.75364414481382,-79.40814971923828,Intersection
196,M2N2V4,43.7596065,-79.40878666666667,Pizza pizza,43.76362340592594,-79.39997102456788,Pizza Place
197,M2N2V4,43.7596065,-79.40878666666667,Willowdale Park,43.766147868297864,-79.40749516595567,Park
198,M2N2V4,43.7596065,-79.40878666666667,Coffee Time,43.7639002546235,-79.39930991494059,Coffee Shop
199,M2N2V4,43.7596065,-79.40878666666667,Siloam Sushi House,43.76394545090595,-79.39914499309556,Sushi Restaurant
200,M2N2V4,43.7596065,-79.40878666666667,Splendid Nails,43.763941836310444,-79.39871069749577,Spa
201,M2N2V4,43.7596065,-79.40878666666667,Global Pet Foods,43.764331783397424,-79.39902405022217,Pet Store
202,1T7,53.51818799999999,-113.49019483333335,Blush Lane Organic Market,53.51779168736609,-113.49363655634019,Grocery Store
203,1T7,53.51818799999999,-113.49019483333335,La Boule Patisserie,53.516743,-113.49132,Bakery
204,1T7,53.51818799999999,-113.49019483333335,Old Strathcona Farmers' Market,53.51964812654177,-113.49573568287455,Farmers Market
205,1T7,53.51818799999999,-113.49019483333335,Meat,53.51872888042633,-113.49777516463331,BBQ Joint
206,1T7,53.51818799999999,-113.49019483333335,Hudsons Whyte,53.51792892632339,-113.49511140035249,Bar
207,1T7,53.51818799999999,-113.49019483333335,Fat Franks,53.51796560940077,-113.4957759454623,Hot Dog Joint
208,1T7,53.51818799999999,-113.49019483333335,Tutti Frutti,53.51820508425858,-113.49842332649729,Ice Cream Shop
209,1T7,53.51818799999999,-113.49019483333335,SFC Seoul Fried Chicken,53.51556826947777,-113.49773513861749,Korean Restaurant
210,1T7,53.51818799999999,-113.49019483333335,K & K Foodliner,53.51833773096254,-113.48760902058795,Grocery Store
211,1T7,53.51818799999999,-113.49019483333335,Funky Buddha,53.51803395077354,-113.49662677772444,Pub
212,1T7,53.51818799999999,-113.49019483333335,The Next Act Pub,53.518883336196645,-113.49773010531858,Pub
213,1T7,53.51818799999999,-113.49019483333335,Da Capo Lifestyle Caffe,53.51791633752583,-113.49369696488165,Café
214,1T7,53.51818799999999,-113.49019483333335,Block 1912,53.518026222070155,-113.4972783659292,Café
215,1T7,53.51818799999999,-113.49019483333335,United Source For Sports,53.513008155786565,-113.49507042397003,Sporting Goods Shop
216,1T7,53.51818799999999,-113.49019483333335,MKT Fresh Food Beer Market,53.517032310076495,-113.4945093482,Gastropub
217,1T7,53.51818799999999,-113.49019483333335,Steel Wheels Rock & Roll Pizzeria,53.52084557323227,-113.49593520180858,Pizza Place
218,1T7,53.51818799999999,-113.49019483333335,Nhon Hoa Sandwich Bar,53.51815194617306,-113.49330798268313,Vietnamese Restaurant
219,1T7,53.51818799999999,-113.49019483333335,Malt & Mortar,53.518272201082915,-113.49834714020376,Comfort Food Restaurant
220,1T7,53.51818799999999,-113.49019483333335,Crave Cupcakes,53.515913528724326,-113.49659163254141,Cupcake Shop
221,1T7,53.51818799999999,-113.49019483333335,Planet Organic Market,53.51552712264761,-113.49641837507565,Health Food Store
222,1T7,53.51818799999999,-113.49019483333335,Langano Skies Ethiopian Restaurant,53.51812958594604,-113.48692787727163,Ethiopian Restaurant
223,1T7,53.51818799999999,-113.49019483333335,Cha Island Cafe & Lounge,53.517245446315066,-113.49668578073792,Café
224,1T7,53.51818799999999,-113.49019483333335,Situation Brewing,53.51730632676004,-113.49511359431862,Brewery
225,1T7,53.51818799999999,-113.49019483333335,Edmonton International Fringe Theatre Festival ),53.51925597369013,-113.49680683676036,General Entertainment
226,1T7,53.51818799999999,-113.49019483333335,The Metterra Hotel on Whyte,53.51816471542148,-113.49984226750937,Hotel
227,1T7,53.51818799999999,-113.49019483333335,Remedy Cafe,53.518213496584096,-113.4978002732787,Café
228,1T7,53.51818799999999,-113.49019483333335,Fuss Cupcakes,53.518015955924064,-113.49920206692714,Cupcake Shop
229,1T7,53.51818799999999,-113.49019483333335,Old Strathcona Antique Mall,53.51370634962601,-113.49512444149858,Shopping Mall
230,1T7,53.51818799999999,-113.49019483333335,Dream Tea House,53.515606283669484,-113.49826087230514,Tea Room
231,1T7,53.51818799999999,-113.49019483333335,Pourhouse Bier Bistro,53.51826227130581,-113.4969168162506,Gastropub
232,1T7,53.51818799999999,-113.49019483333335,The Hexagon Board Game Cafe,53.51791829024394,-113.49224057704414,Café
233,1T7,53.51818799999999,-113.49019483333335,The Black Dog Freehouse,53.51796705870249,-113.4986784212008,Pub
234,1T7,53.51818799999999,-113.49019483333335,ATB Financial Arts Barns,53.5198317650688,-113.49620141927029,Theater
235,1T7,53.51818799999999,-113.49019483333335,Da*De*O New Orleans Diner & Bar,53.518189863840576,-113.50269218009129,Cajun / Creole Restaurant
236,1T7,53.51818799999999,-113.49019483333335,Julio's Barrio,53.51816067002786,-113.49960294049013,Mexican Restaurant
237,1T7,53.51818799999999,-113.49019483333335,Yardbird Suite,53.52163668290277,-113.49477033739362,Jazz Club
238,1T7,53.51818799999999,-113.49019483333335,Princess Theatre,53.51795437215758,-113.4964252931205,Indie Movie Theater
239,1T7,53.51818799999999,-113.49019483333335,Mill Creek Ravine,53.522401776432034,-113.47992335134116,Trail
240,1T7,53.51818799999999,-113.49019483333335,Wild Earth Bakery & Café,53.52451875860492,-113.48639848178254,Bakery
241,1T7,53.51818799999999,-113.49019483333335,Blues On Whyte,53.517797413288136,-113.49584027071089,Dive Bar
242,1T7,53.51818799999999,-113.49019483333335,Von's Steak House & Oyster Bar,53.516836107947526,-113.49524645898666,Steakhouse
